,label,no_stop_words
8362,1,"['updat', 'gener', 'support', 'match', 'fund', 'rais', 'givingtuesday', 'get', 'start', 'today', 'doubl', 'impact', 'day', 'team', 'folk', 'around', 'countri', 'believ', 'power', 'come', 'togeth', 'share', 'passion', 'planet', 'friend', 'famili', 'thi', 'givingtuesday', 'join', 'team', 'sierra', 'start', 'fundrais', 'support', 'sierra', 'club', 'help', 'defend', 'wildlif', 'public', 'land', 'fight', 'clean', 'energi', 'solut', 'get', 'everyon', 'outdoor', 'even', 'give', 'sign', 'earn', 'exclus', 'swag', 'along', 'way', 'httpsscorg2zl2gdz']"
8363,0,"['invit', 'use', 'superintellig', 'tiktok', 'ad', 'manag', 'reach', 'relev', 'audienc', 'boost', 'revenu', 'sign', 'get', '2300', 'usd', 'ad', 'credit']"
8364,1,"['urgent', 'theyr', 'start', 'chainsaw', 'timber', 'compani', 'tri', 'clearcut', 'america', 'largest', 'forest', 'tongass', 'nation', 'forest', 'alaska', 'thi', 'threaten', 'bear', 'wolf', 'salmon', 'habitat', 'need', '522', 'activist', 'take', 'action', '1159pm', 'tonight', 'httpsscorg2it1wem']"
8365,0,"['sip', 'sip', 'sip', 'enjoy', 'ultim', 'drink', 'stop', 'pull', 'local', 'sonic', 'drivein', 'particip', 'locat', 'sonicdriveincomsonic®app', 'includ', 'soft', 'drink', 'ice', 'tea', 'lemonad', 'limead', 'ocean', 'water®', 'slush', 'addin', 'cost', 'extra', 'includ', 'exclud', 'mini', 'size', 'cold', 'brew', 'ice', 'coffe', 'combo', 'wacki', 'pack®', 'kid', 'meal', 'offer', 'discount', 'base', 'menu', 'price', 'mobil', 'order', 'avail', 'onli', 'select', 'locat', 'hour', 'may', 'vari', 'limite…']"
8366,1,"['1', '200', 'children', 'around', 'world', 'refuge', 'help', 'access', 'lifesav', 'aid']"
8367,0,"['onlin', 'class', 'kid', 'love', 'music', 'lesson', 'top', 'conservatori', 'musician']"
8368,1,"['join', 'us', 'virtual', 'learn', 'covid', 'serv', 'commun', 'dr', 'mario', 'rueda', 'md']"
8369,0,"['check', 'tarrytown', 'stay', 'worryfre', 'cleanstay', 'practic', 'keep', 'safe']"
8370,1,"['help', 'us', 'elect', 'tomasina', 'cuda', 'mastroianni', 'district', 'court', 'nassau', 'counti', 'dedic']"
8371,0,"['black', 'friday', 'sale', '200', '2', 'free', 'dream', 'pillow', 'free', 'ship', 'award', 'mattress', '2020']"
8372,1,"['nation', 'stori', 'whi', 'ray', 'stadium', 'idea', 'bad', 'editori', 'read', 'guardian', 'democraci', 'independ', 'nation', 'polit', 'newslett', 'publish', 'daili', 'base', 'florida', 'parent', 'compani', 'miami', 'media', 'llc', 'editori', 'offic', 'napl', 'affili', 'ani', 'polit', 'parti', 'special', 'interest', 'group', 'editori', 'sponsor', 'public', 'ha', '4', 'million', 'page', 'view', 'far', 'thi', 'year', 'video', 'view', '24', 'million', 'time', 'past', '30', 'day', 'facebook', 'page', 'editori', 'input', 'contact', 'editor', 'email', 'editorialguardemocracycom', 'view', 'current', 'issu', 'andor', 'subscrib', 'go', 'wwwtheguardiansofdemocracycom']"
8373,1,"['il', 'fiscal', 'crisi', 'forc', 'peopl', 'across', 'thi', 'state', 'like', 'clara', 'endur', 'heartbreak', 'struggl', 'choic']"
8374,0,"['enjoy', 'amaz', 'new', 'rang', 'feelgood', 'organ', 'product', 'help', 'celebr', 'yoga', 'journey', 'product', 'made', 'breathabl', 'natur', 'materi', 'use', 'renew', 'energi', 'deliv', 'plasticfre', 'packag']"
8375,0,"['find', 'beauti', 'newli', 'renov', 'apart', 'home', 'herndon']"
8376,1,"['spread', 'messag', 'truth', 'partisan', 'share', 'thi', 'post', 'part', 'protruth', 'pledg', 'project', 'httpswwwprotruthpledgeorg', 'promot', 'truth', 'public', 'discours']"
8377,0,"['black', 'friday', 'event', 'get', '50', 'everyth', 'onlin', 'store', 'end', '1128', 'exclus', 'appli']"
8378,0,"['first', 'receiv', 'tower', 'plateful', 'deal', 'offer', 'fav', 'food', 'deliv', 'straight', 'inbox']"
8379,0,"['espn', 'new', 'home', 'bundesliga', 'stream', 'everi', 'singl', 'match', 'thi', 'season', 'espn']"
8380,0,"['would', 'rather', 'stand', 'god', 'judg', 'world', 'stand', 'world', 'judg', 'god', 'watch', 'pure', 'flix', 'free', 'trial']"
8381,1,"['like', 'page', 'learn', 'senior', 'care', 'massachusett']"
8382,0,"['thi', 'valentin', 'day', 'card', 'deliv', 'love', 'surpris', 'open', 'beauti', 'red', 'rose', 'pop', '3d', 'truli', 'special', 'real', 'delight']"
8383,1,"['know', 'wear', 'mask', 'ill', 'becam', 'common', 'asia', 'sar', 'dispos', 'paper', 'cup', 'replac', 'share', 'cup', 'public', 'water', 'sourc', '1918', 'flu', 'current', 'pandem', 'knowhow', 'could', 'persist', 'would', 'help', 'us', 'fight', 'futur', 'virus']"
8384,1,"['elizabeth', 'warren', 'among', 'frontrunn', 'democrat', 'nomin', 'presid', 'collect', 'input', 'everi', 'major', 'candid', '1159pm', 'deadlin', 'youv', 'identifi', 'top', 'democrat', 'care', 'select', 'take', 'candid', 'assess', 'survey', 'begin']"
8385,1,"['veri', 'excit', 'give', 'everyon', 'sneak', 'peek', 'tv', 'ad', 'befor', 'hit', 'airway']"
8386,1,"['citi', 'arent', 'make', 'promis', 'theyr', 'deliv', 'result', 'partnership', 'oecd', 'bloomberg', 'philanthropi', 'announc', 'new', 'report', 'interact', 'map', 'highlight', 'local', 'innov', 'project', 'success', 'also', 'launch', 'ninemonth', 'intens', 'program', 'local', 'leader', 'learn', 'adopt', 'cuttingedg', 'techniqu', 'engag', 'resid', 'test', 'adapt', 'scale', 'idea', 'impact', 'learn', 'global', 'leader', 'adopt', 'spread', 'learn', 'citi']"
8387,1,"['countdown', 'year', 'zero', 'mani', 'year', 'left', 'come', 'find', 'free', 'admiss']"
8388,0,"['uncommon', 'gourmet', 'work', 'exclus', 'familyrun', 'estat', 'itali', 'handselect', 'italian', 'extra', 'virgin', 'oliv', 'oil', 'authent', 'balsam', 'vinegar', 'qualiti', 'tast', 'ingredi', 'cook', 'finish', 'everi', 'dish', 'salad', 'roast', 'fri', 'grill', 'entre', 'dessert', 'shop', 'save', '40', 'sitewid', 'onli', 'sunday', '1129', '1159', 'pm', 'est']"
8389,1,"['african', 'american', 'complex', 'relationship', 'energi', 'industri', 'choos', 'whether', 'fight', 'power', 'push', 'back', 'big', 'energi', 'compani', 'embrac', 'potenti', 'econom', 'resourc', 'build', 'brighter', 'futur']"
8390,0,"['could', 'qualiti', 'meal', 'fastfood', 'price', 'deliv', 'door', 'everi', 'week⠀', 'subscript', 'servic', 'can⠀', '⠀', 'use', 'code', 'foodforal', 'checkout', 'get', '2', 'free', 'meal', 'free', 'deliveri', 'first', 'meal', 'subscript', 'order⠀', '⠀…']"
8391,0,"['need', 'quick', 'refresh', 'check', 'buy', 'httpsrebrandlyx3k4g', 'httpsrebrandlylovereadingbook']"
8392,1,"['republican', 'senat', 'vote', 'acquit', 'lawless', 'presid', 'shred', 'constitut', 'signal', 'foreign', 'interfer', 'elect', 'perfectli', 'legal', 'accept', 'presid', 'ha', 'cart', 'blanch', 'whatev', 'want', 'order', 'secur', 'reelect', 'thi', 'help', 'fox', 'news', 'go', 'continu', 'spin', 'thi', 'win', 'america', 'cant', 'let', 'continu', 'control', 'narr', 'help', 'us', 'get', 'truth', 'befor', 'late', 'httpsdonorboxorgacquitt']"
8393,1,"['onceinalifetim', 'one', 'night', 'onli', 'limit', 'avail', 'event', 'featur', 'ben', 'shapiro', 'rest', 'daili', 'wire', 'host', 'august', '21']"
8394,0,"['deliveri', 'meal', 'home', 'work', 'addit', 'cost', 'order', '1150', 'lunch', '1950', 'dinner']"
8395,1,"['presid', 'trump', 'return', 'arizona', 'ha', 'fulli', 'embrac', 'hi', 'america', 'first', 'agenda', 'stark', 'contrast', 'year', 'ago']"
8396,1,"['cal', 'water', 'sale', 'mean', 'measur', 'j', 'pass', 'could', 'pay', 'expens', 'contenti', 'emin', 'domain', 'process', 'follow', 'vote', 'measur', 'j']"
8397,0,"['princess', 'polli', 'achiev', '15x', 'roa', 'tiktok', 'busi', 'use', '300', 'free', 'credit', 'see', 'real', 'busi', 'result', 'payment', 'requir', 'see', 'tiktok', 'help', 'retail', 'owner', 'grow']"
8398,0,"['state', 'fair', 'texa', 'might', 'cancel', 'doesnt', 'mean', 'cant', 'honor', 'join', 'us', 'celebr', 'rich', 'histori', 'tradit', 'texa', 'veri', 'limit', 'releas', 'state', 'fair', 'watch', 'honor', '134th', 'birthday', 'craft', '134', 'limit', 'edit', 'state', 'fair', 'texa', 'watch', '☆', 'fair', 'park', 'inspir', 'pattern', 'colors…']"
8399,0,"['classic', 'collector', 'edit', 'puzzl', 'boutiqu', 'product', 'decompress', 'leisur']"
8400,1,"['need', '60', 'way', 'toward', 'goal', 'know', 'cant', 'without', 'mani', 'neighbor', 'nothomefortheholiday', 'due', 'incarcer', 'immigr', 'polici', 'keep', 'famili', 'separ', 'togeth', 'let', 'reform', 'justic', 'system', 'everyon', 'home', 'holiday']"
8401,0,"['pleas', 'see', 'import', 'safeti', 'inform', 'epclusa', 'import', 'fact', 'includ', 'import', 'warn', 'bitly31tqysw', 'epclusa', 'copay', 'coupon', 'hepat', 'c', 'hep', 'c', 'treatment', 'could', 'cost', 'less', 'think…']"
8402,0,"['save', '85', 'thi', 'bestsel', 'cours', 'thegreatcoursescom', 'limit', 'time', 'onli', 'save', '85', 'start', 'bake', 'confid', 'bake', 'dessert', 'sc']"
8403,0,"['never', 'miss', 'cash', 'back', 'ibotta', 'browser', 'extens', 'earn', 'cash', 'back', 'everyday', 'onlin', 'purchas', 'exclus', 'offer', 'right', 'comput']"
8404,0,"['great', 'idea', 'great', 'product', 'great', 'design', 'good', 'qualiti', 'someth', 'good', 'adrian']"
8405,0,"['elev', 'everyday', 'everyth', 'need', 'creat', 'make', 'hous', 'home', 'love']"
8406,0,"['dont', 'forget', 'buy', 'powerbal', 'ticket', 'onlin', 'befor', 'next', 'draw']"
8407,0,"['want', 'secret', 'mission', 'belt', 'offer', '30', 'purchas', '100', 'get', 'discount', 'today', 'use', 'code', 'earlybf']"
8408,1,"['connect', 'western', 'pa', 'west', 'virginia', 'combin', 'feder', 'campaign']"
8409,1,"['share', 'book', 'love', 'kid', 'need', 'firstbookorggiveforkid', 'veri', 'hungri', 'caterpillar', 'madelin', 'wild', 'thing', 'fuel', 'imagina']"
8410,1,"['reason', 'medicar', 'supplement', 'plan', 'f', 'popular', 'medigap', 'plan', 'senior', 'california', 'actual', 'sever', 'reason', 'learn']"
8411,1,"['without', 'dedic', 'work', 'nurs', 'could', 'continu', 'provid', 'highqual', 'patient', 'care', 'thank']"
8412,0,"['comet', 'delici', 'coffe', 'youv', 'never', 'tast', 'use', 'scienc', 'skill', 'art', 'world', '’', 'best', 'coffe', 'roaster', 'bring', 'togeth', 'one', 'itti', 'bitti', 'aluminum', 'capsul', 'melt', 'coffe', 'good', 'world', '’', 'best', 'barista', '’', 'right', 'melt']"
8413,0,"['autom', 'math', 'academi', 'student', 'age', '216', 'child', 'learn', '1', 'year', 'math', '3', 'month', 'use', 'system', '30', 'minut', 'per', 'week', 'click', 'learn', 'get', 'started…']"
8414,0,"['goodby', 'tradit', 'headphon', 'hello', 'dormi', 'wire', 'headphon', 'end', 'tangl', 'mess', '…']"
8415,0,"['cooki', 'monster', 'visit', 'store', 'thi', 'week']"
8416,1,"['sustain', 'gift', 'bird', 'go', 'far', 'donat', 'becom', 'discoveri', 'partner']"
8417,0,"['sale', 'hub', 'enterpris', 'ha', 'sale', 'engag', 'tool', 'power', 'report', 'tool', 'need', 'one', 'place']"
8418,0,"['track', 'wild', 'eleph', 'thi', 'bracelet', 'thi', 'week', 'buy', '2', 'get', '1', 'free', 'code', 'b2g1']"
8419,0,"['’', 'back', 'pour', 'cup', 'thi', 'limit', 'edit', 'black', 'cherri', 'bourbon', 'infus', 'coffe', '’', 'perfect', 'balanc', 'black', 'cherri', 'age', 'bourbon', 'premium', 'coffe', 'limit', 'suppli']"
8420,0,"['hobbyist', 'doityourself', 'appreci', 'creativ', 'resourc', '3d', 'wooden', 'model', 'kit', 'offer', 'precis', 'laser', 'cut', 'kit', 'assembl', 'absolut', 'glue', 'use', 'wax', 'includ', 'lubric', 'mechan', 'gear', 'model', 'instruct', 'booklet', 'illustr', 'step', 'assembl', 'veri', 'precis', 'show', 'exactli', 'find', 'part', 'variou', 'sheet', 'wood', 'part', 'also', 'number', 'onc', 'complet', '…']"
8421,0,"['amazoncom', 'amazoncom', 'echo', 'bud', '–', 'wireless', 'earbud', 'immers', 'sound', 'activ', 'nois', 'reduct', 'alexa', 'amazoncom', 'shop', 'amazoncom']"
8422,0,"['toy', 'treat', 'chew', 'oh', 'super', 'chewer', 'box', 'fill', 'thing', 'love', 'super', 'fun', 'uniqu', 'theme', 'everi', 'month']"
8423,0,"['world', '’', 'top', 'expert', 'readi', 'share', 'key', 'success—know', 'someon', 'listen', 'black', 'fridaycyb', 'monday', 'weekend', 'onli', 'gift', 'knowabl', '’', 'unlimit', 'lifechang', 'audiocours', '4', 'per', 'month']"
8424,0,"['key', 'piec', 'easili', 'elev', 'ani', 'holiday', 'look', 'ad']"
8425,0,"['free', 'ship']"
8426,1,"['covidsaf', 'dine', 'restaur', '’', 'outdoor', 'tent', 'wsjcom', 'come', 'coronaviru', 'transmiss', 'eat', 'restaur', '’', 'cover', 'outdoor', 'setup']"
8427,0,"['readi', 'take', 'career', 'next', 'level', 'mp', 'ux', 'design', 'help', 'student', 'build', 'knowledg', 'base', 'skill', 'set', 'portfolio']"
8428,0,"['5', 'small', 'busi', 'win', '10k', 'toward', 'social', 'advertis', 'holidaysmallbizboostcom']"
8429,0,"['join', '1000', 'alreadi', 'enjoy', 'uniqu', 'access', 'privat', 'startup', 'invest', 'past', 'valuat', 'part', 'new', 'startup', 'invest', 'via', 'equitybe', 'employe', 'stockopt', 'fund']"
8430,1,"['worth', 'repeat', 'isnt', 'fair', 'govern', 'get', '40', 'vote', 'get', '100', 'power', 'way', 'make', 'vote', 'fair', 'everyth', 'bc', 'give', 'peopl', 'new', 'way', 'vote', 'pro', 'rep']"
8431,0,"['japanfusion™', 'beautypiecom', 'sometim', 'launch', 'particularli', 'magnific', 'product', 'becaus', 'time', 'adj']"
8432,1,"['new', 'yorker', 'ha', 'name', 'trump', 'inc', 'one', 'best', 'podcast', '2018', 'listen']"
8433,1,"['metric', 'ton', 'ocean', 'trash', 'danger', 'drill', 'polici', 'ocean', 'risk', 'help', 'protect']"
8434,1,"['honor', 'endors', 'votevet', 'largest', 'progress', 'veteran', 'organ', 'support', 'veteran', 'ask', 'servic', 'member', 'put', 'live', 'line', 'america', 'must', 'readi', 'provid', 'famili', 'care', 'need', 'recov', 'wound', 'war', 'thi', 'veteran', 'favor', 'thi', 'keep', 'promis']"
8435,1,"['heartbreak', 'dilemma', 'food', 'famili', 'heat', 'home', 'refuge', 'count', 'kind', 'thi', 'winter', '’', 'choos']"
8436,0,"['journey', 'gielinor', 'discov', 'fantasi', 'world', 'full', 'challeng', 'quest']"
8437,0,"['get', 'unlimit', 'access', 'everyth', 'new', 'york', 'onli', '1', '2', 'month']"
8438,1,"['urgent', 'day', 'away', '2020', 'year', 'defeat', 'donald', 'trump', 'get', 'win', 'competit', 'primari', 'need', 'help', 'democrat', 'candid', 'ha', 'better', 'chanc', 'beat', 'donald', 'trump', 'joe', 'biden', '70', 'reput', 'poll', 'back', 'need', 'anoth', '129', 'donat', 'today', 'make', 'sure', 'win', 'primari', 'secur', 'nomin', 'joe', 'count', 'chip', 'even', '5', 'make', 'big', 'differ']"
8439,1,"['trump', 'temper', 'tantrum', 'urg', 'senat', 'speak', 'us', 'reject', 'trump', 'antiimmigr', 'agenda']"
8440,0,"['get', 'front', 'right', 'custom', 'right', 'domain', 'httpsbitly2yzdlq6', 'go', 'global', 'top', 'rank', 'domain']"
8441,0,"['crimson', 'dragon', 'flame', 'red', 'blue', 'siren', 'cold', 'oceanblu', 'helm', 'take', 'piratesofthecaribbean', 'jacksparrow']"
8442,1,"['psst', 'onli', 'day', 'left', 'get', 'limit', 'edit', 'wireless', 'earphon', 'free', 'tri', 'world', 'first', '5', 'starrat', 'bamboo', 'diaper', 'subscript', 'deliv', 'consciou', 'absorb', 'soft', 'comfort', 'diaper', '64month', 'never', 'run', 'never', 'mani', 'save', 'bum', 'save', 'earth']"
8443,0,"['sleep', '30', 'night', 'riskfre', 'cloudlik', 'comfort']"
8444,1,"['break', 'suprem', 'court', 'unblock', 'donald', 'trump', 'muslim', 'ban', 'head', 'back', 'court', 'friday', 'block', 'againsay', 'stand', 'us']"
8445,1,"['whi', 'republican', 'stand', 'brian', 'fitzpatrick']"
8446,1,"['bobmshel', 'newli', 'leak', 'email', 'brett', 'kavanaugh', 'advis', 'call', 'roe', 'v', 'wade', 'settl', 'law', 'kavanaugh', 'wrote', 'court', 'alway', 'overrul', 'preced', 'run', 'fullpag', 'newspap', 'ad', 'main', 'alaska', 'pressur', 'senat', 'murkowski', 'collin', 'vote', 'pleas', 'make', 'emerg', 'donat', '3']"
8447,0,"['new', 'daili', 'studio', 'routin', 'throw', 'fun', 'music', 'make', 'ourselv', 'cup', 'stash', 'tea', 'meyer', 'lemon']"
8448,1,"['christma', 'gift', 'help', 'neighbor', 'struggl', 'hunger', 'homeless', 'make', 'li']"
8449,0,"['free', 'pizza', 'enjoy', 'delici', 'thin', 'crust', 'pizza', 'made', 'onli', 'freshest', 'highest', 'qualiti', 'ingredi', 'limit', 'time', 'onli', 'offer', 'buy', '1', 'get', '1', 'free', 'pizza', 'still', 'encourag', 'everyon', 'stay', 'home', 'well', 'deliv', 'hot', 'pie', 'straight', 'door', 't…']"
8450,0,"['train', 'brain', 'reduc', 'stress', 'get', 'done', 'focuscalm', 'thi', 'wearabl', 'eeg', 'headband', 'measur', 'brain', 'activ', 'learn', 'feel', 'like', 'lowstress', 'state']"
8451,1,"['children', 'speak', 'second', 'languag', 'proven', '✓', 'higher', 'test', 'score', '✓', 'better', 'advanc', 'read', 'skill', '✓', 'higher', 'confid', '✓', 'greater', 'opportun', 'colleg', 'career', '…']"
8452,0,"['best', 'deal', 'year', 'break', 'free', '2021', 'cyber', 'sale', 'enjoy', '30', 'plu', 'free', 'open', 'bar']"
8453,1,"['whi', 'dont', 'peopl', 'montana', 'know', 'thi', 'plan', 'f', 'popular', 'medicar', 'supplement', 'plan', 'anoth', 'medigap', 'option', 'consid', 'read']"
8454,0,"['make', 'holiday', 'dinner', 'hit', 'thi', 'year', 'get', '20', 'holiday', '3pack', 'featur', 'three', 'popular', 'holiday', 'flavor', 'cranberri', 'mustard', 'cream', 'style', 'horseradish', 'cocktail', 'sauc', 'en…']"
8455,1,"['mother', 'im', 'march', 'support', 'incred', 'student', 'governor', 'fight', 'pass', 'univers', 'background', 'check', 'ban', 'militarystyl', 'assault', 'weapon', 'invest', 'mental', 'health', 'marchforourl']"
8456,0,"['wet', 'mop', 'breed', 'bacteria', 'gon', 'na', 'happen', 'thi', 'ultraviolet', 'clean', 'robot', 'sale', 'httpsbitly2k0drct']"
8457,1,"['new', 'york', 'citi', 'hous', 'author', 'ha', 'fail', 'compli', 'court', 'order', 'remedi', 'unhealthi', 'live', 'condit']"
8458,0,"['hsn', 'hsncom']"
8459,1,"['lo', 'angel', 'time', 'warn', 'reader', 'onli', 'guarante', 'prop8', 'would', 'make', 'care', 'expens', 'noprop8']"
8460,1,"['transport', 'patient', 'distribut', 'drug', 'rescuer', 'volunt', 'count', 'energi', 'hour', 'help', 'caregiv', 'save', 'maximum', 'live']"
8461,0,"['stock', 'cozi', 'layer', 'fall', 'stylist', 'send', 'look', 'fit', 'style', 'wallet', 'httpsbitly3nybmjj']"
8462,1,"['reduc', 'carbon', 'emiss', '2030', '2050', 'well', '0097', 'degre', 'cooler', 'earth', 'definit', 'worth', 'said', 'fmr', 'rep', 'jason', 'isaac', 'senior', 'manag', 'distinguish', 'fellow', 'lifepow', 'often', 'overlook', 'problem', 'expans', 'climat', 'chang', 'plan', 'wont', 'actual', 'affect', 'climat', 'much', 'green']"
8463,1,"['june', '30th', '2018', 'michigan', 'join', 'rest', 'nation', 'show', 'outrag', 'immigr', 'polici', 'tear', 'famili', 'apart', 'ralli', 'statewid', 'keep', 'famili', 'togeth']"
8464,0,"['want', 'becom', 'coach', 'someday', 'still', 'need', 'find', 'perfect', 'nich', 'idea', 'get', 'client', '’', '100', 'confid', 'even', 'help', 'peopl', 'despit', 'fact', 'friend', 'alway', 'come', 'advic', 'think', 'put', 'perfection', 'make', 'get', 'start', 'even', 'harder', 'procrastin', 'impost', 'syndrom', 'overthink', 'allornoth', 'etc…']"
8465,0,"['probabl', 'buy', 'extra', 'bottl', 'soju', 'henni', 'thi']"
8466,1,"['befor', 'wa', 'donald', 'trump', 'wa', 'steve', 'poizner', 'dont', 'believ', 'poizner', 'say', 'see', 'alway', 'said', 'vote', 'democrat', 'ricardo', 'lara', 'insur', 'commission']"
8467,0,"['skin', 'picker', 'alway', 'probabl', 'alway', 'grew', 'tire', 'everyon', 'tell', 'wa', 'simpl', 'stop', 'pick', 'cours', 'know', 'best', 'pick', 'time', 'pickfix™', 'develop', 'hundr', 'product', 'cours', 'career', 'one', 'day', 'realiz', 'realli', 'develop', 'someth', 'pick', 'irrit', 'skin', 'help', 'much', 'knew', 'wa', 'time', 'share', 'stori', 'make', 'product', 'availa…']"
8468,1,"['presid', 'trump', 'feder', 'tax', 'scam', 'mean', 'top', 'earner', 'thi', 'countri', 'get', 'hoard', 'away', 'even', 'wealth', 'everyon', 'els', 'scroung', 'smaller', 'pile', 'scrap', 'jeff', 'johnson', 'think', 'great', 'even', 'say', 'hell', 'stick', 'trump', 'enact', 'version', 'hi', 'tax', 'scam', 'minnesota', 'weve', 'lost', 'sight', 'basic', 'fair', 'thi', 'economi', 'minnesota', 'need', 'elect', 'governor', 'actual', 'get', 'us', 'back', 'track', 'trump', 'fanat', 'jeff', 'johnson']"
